WORKORDERID,DESCRIPTION,INITIATEDATE,REGULARCOST,OVERTIMECOST,OTHERCOST,COST,FINISHDATE,STARTDATE,TRANSDATE,LABORSID
702091,Water Main Repair Break,2/20/21 14:23,0,0,0,250.425,2/20/21 16:33,2/20/21 16:33,2/22/21 7:03,90832
702132,Water Main Repair Break,2/22/21 6:44,115.48,0,0,115.48,2/22/21 14:10,2/22/21 14:10,2/22/21 14:13,56443
702132,Water Main Repair Break,2/22/21 6:44,111.88,0,0,111.88,2/22/21 14:10,2/22/21 14:10,2/22/21 14:13,149240
702132,Water Main Repair Break,2/22/21 6:44,133.56,0,0,133.56,2/22/21 14:10,2/22/21 14:10,2/22/21 14:13,88770
702132,Water Main Repair Break,2/22/21 6:44,114.44,0,0,114.44,2/22/21 14:10,2/22/21 14:10,2/22/21 14:13,149306
702132,Water Main Repair Break,2/22/21 6:44,124.16,0,0,124.16,2/22/21 14:10,2/22/21 14:10,2/22/21 14:13,90777
702132,Water Main Repair Break,2/22/21 6:44,133.56,0,0,133.56,2/22/21 14:10,2/22/21 14:10,2/22/21 14:13,90832
702132,Water Main Repair Break,2/22/21 6:44,28.87,0,0,28.87,2/22/21 8:08,2/22/21 8:08,2/23/21 8:09,56455
702159,Water Main Repair Break,2/22/21 10:08,115.48,0,0,115.48,2/22/21 14:07,2/22/21 14:07,2/22/21 14:13,56443
702159,Water Main Repair Break,2/22/21 10:08,111.88,0,0,111.88,2/22/21 14:07,2/22/21 14:07,2/22/21 14:13,149240
702159,Water Main Repair Break,2/22/21 10:08,133.56,0,0,133.56,2/22/21 14:07,2/22/21 14:07,2/22/21 14:13,88770
702159,Water Main Repair Break,2/22/21 10:08,114.44,0,0,114.44,2/22/21 14:07,2/22/21 14:07,2/22/21 14:13,149306
702159,Water Main Repair Break,2/22/21 10:08,124.16,0,0,124.16,2/22/21 14:07,2/22/21 14:07,2/22/21 14:13,90777
702159,Water Main Repair Break,2/22/21 10:08,133.56,0,0,133.56,2/22/21 14:07,2/22/21 14:07,2/22/21 14:13,90832
702159,Water Main Repair Break,2/22/21 10:08,28.87,0,0,28.87,2/22/21 8:09,2/22/21 8:09,2/23/21 8:10,56455
702763,Water Main Repair Break,2/25/21 8:34,166.95,0,0,166.95,2/25/21 11:49,2/25/21 11:49,2/25/21 14:09,88770
702763,Water Main Repair Break,2/25/21 8:34,143.05,0,0,143.05,2/25/21 11:49,2/25/21 11:49,2/25/21 14:09,149306
702763,Water Main Repair Break,2/25/21 8:34,166.95,0,0,166.95,2/25/21 11:49,2/25/21 11:49,2/25/21 14:09,1032
702763,Water Main Repair Break,2/25/21 8:34,166.95,0,0,166.95,2/25/21 11:49,2/25/21 11:49,2/25/21 14:09,90832
702763,Water Main Repair Break,2/25/21 8:34,139.85,0,0,139.85,2/25/21 11:49,2/25/21 11:49,2/25/21 14:09,149283
703043,Water Main Repair Break,2/28/21 16:08,0,0,100.17,100.17,2/28/21 16:09,2/28/21 16:09,2/28/21 16:15,90832
703043,Water Main Repair Break,2/28/21 16:08,0,0,83.91,83.91,2/28/21 16:09,2/28/21 16:09,2/28/21 16:15,149283
703043,Water Main Repair Break,2/28/21 16:08,0,0,88.59,88.59,2/28/21 16:09,2/28/21 16:09,2/28/21 16:15,149008
703043,Water Main Repair Break,2/28/21 16:08,0,0,65.94,65.94,2/28/21 16:09,2/28/21 16:09,2/28/21 16:15,149764
703043,Water Main Repair Break,2/28/21 16:08,0,0,97.74,97.74,2/28/21 16:09,2/28/21 16:09,2/28/21 16:15,134000
703043,Water Main Repair Break,2/28/21 16:08,0,0,93.12,93.12,2/28/21 16:09,2/28/21 16:09,2/28/21 16:15,19
703043,Water Main Repair Break,2/28/21 16:08,0,115.37625,0,115.37625,2/28/21 16:09,2/28/21 16:09,2/28/21 19:09,149283
703043,Water Main Repair Break,2/28/21 16:08,0,143.95875,0,143.95875,2/28/21 16:09,2/28/21 16:09,2/28/21 19:09,149008
703043,Water Main Repair Break,2/28/21 16:08,0,98.91,0,98.91,2/28/21 16:09,2/28/21 16:09,2/28/21 19:09,149764
703043,Water Main Repair Break,2/28/21 16:08,0,134.3925,0,134.3925,2/28/21 16:09,2/28/21 16:09,2/28/21 19:09,134000
703043,Water Main Repair Break,2/28/21 16:08,0,162.96,0,162.96,2/28/21 16:09,2/28/21 16:09,2/28/21 19:09,19
703043,Water Main Repair Break,2/28/21 16:08,0,0,0,162.77625,2/28/21 16:09,2/28/21 16:09,3/1/21 6:50,90832
703884,Water Main Repair Break,3/3/21 19:06,0,0,100.17,100.17,3/3/21 22:08,3/3/21 22:08,3/3/21 22:08,17
703884,Water Main Repair Break,3/3/21 19:06,0,0,93.12,93.12,3/3/21 22:08,3/3/21 22:08,3/3/21 22:08,19
703884,Water Main Repair Break,3/3/21 19:06,0,0,72.54,72.54,3/3/21 22:08,3/3/21 22:08,3/3/21 22:08,149607
703884,Water Main Repair Break,3/3/21 19:06,0,0,83.91,83.91,3/3/21 22:08,3/3/21 22:08,3/3/21 22:08,149283
703884,Water Main Repair Break,3/3/21 19:06,0,0,97.74,97.74,3/3/21 22:08,3/3/21 22:08,3/3/21 22:08,134000
703884,Water Main Repair Break,3/3/21 19:06,0,200.34,0,200.34,3/3/21 22:08,3/3/21 22:08,3/3/21 22:27,17
703884,Water Main Repair Break,3/3/21 19:06,0,209.52,0,209.52,3/3/21 22:08,3/3/21 22:08,3/3/21 22:27,19
703884,Water Main Repair Break,3/3/21 19:06,0,167.82,0,167.82,3/3/21 22:08,3/3/21 22:08,3/3/21 22:27,149283
703884,Water Main Repair Break,3/3/21 19:06,0,136.0125,0,136.0125,3/3/21 22:08,3/3/21 22:08,3/4/21 6:06,149607
703884,Water Main Repair Break,3/3/21 19:06,0,183.2625,0,183.2625,3/3/21 22:08,3/3/21 22:08,3/4/21 6:06,134000
704849,Water Main Repair Break,3/11/21 9:46,133.56,0,0,133.56,3/11/21 13:06,3/11/21 13:06,3/11/21 13:38,88770
704849,Water Main Repair Break,3/11/21 9:46,114.44,0,0,114.44,3/11/21 13:06,3/11/21 13:06,3/11/21 13:38,149306
704849,Water Main Repair Break,3/11/21 9:46,124.16,0,0,124.16,3/11/21 13:06,3/11/21 13:06,3/11/21 13:38,90777
704849,Water Main Repair Break,3/11/21 9:46,133.56,0,0,133.56,3/11/21 13:06,3/11/21 13:06,3/11/21 13:38,1032
704849,Water Main Repair Break,3/11/21 9:46,133.56,0,0,133.56,3/11/21 13:06,3/11/21 13:06,3/11/21 13:38,90832
706093,Water Main Repair Break,3/23/21 12:41,33.39,0,0,33.39,3/23/21 17:45,3/23/21 17:45,3/23/21 17:45,17
706093,Water Main Repair Break,3/23/21 12:41,31.04,0,0,31.04,3/23/21 17:45,3/23/21 17:45,3/23/21 17:45,19
706093,Water Main Repair Break,3/23/21 12:41,29.53,0,0,29.53,3/23/21 17:45,3/23/21 17:45,3/23/21 17:45,149008
706093,Water Main Repair Break,3/23/21 12:41,21.98,0,0,21.98,3/23/21 17:45,3/23/21 17:45,3/23/21 17:45,149764
706093,Water Main Repair Break,3/23/21 12:41,0,200.34,0,200.34,3/23/21 5:48,3/23/21 5:48,3/24/21 5:50,17
706093,Water Main Repair Break,3/23/21 12:41,0,197.88,0,197.88,3/23/21 5:48,3/23/21 5:48,3/24/21 5:50,19
706093,Water Main Repair Break,3/23/21 12:41,0,188.25375,0,188.25375,3/23/21 5:48,3/23/21 5:48,3/24/21 5:50,149008
706093,Water Main Repair Break,3/23/21 12:41,0,184.04625,0,184.04625,3/23/21 5:48,3/23/21 5:48,3/24/21 5:51,56443
706093,Water Main Repair Break,3/23/21 12:41,0,178.30875,0,178.30875,3/23/21 5:48,3/23/21 5:48,3/24/21 5:51,149283
708047,Water Main Repair Break,4/6/21 10:15,267.12,0,0,267.12,4/7/21 7:20,4/7/21 7:20,4/8/21 7:23,1032
708047,Water Main Repair Break,4/6/21 10:15,248.32,0,0,248.32,4/7/21 7:20,4/7/21 7:20,4/8/21 7:23,90777
708047,Water Main Repair Break,4/6/21 10:15,223.76,0,0,223.76,4/7/21 7:20,4/7/21 7:20,4/8/21 7:23,149240
708047,Water Main Repair Break,4/6/21 10:15,223.76,0,0,223.76,4/7/21 7:20,4/7/21 7:20,4/8/21 7:23,149283
708047,Water Main Repair Break,4/6/21 10:15,228.88,0,0,228.88,4/7/21 7:20,4/7/21 7:20,4/8/21 7:23,149306
708047,Water Main Repair Break,4/6/21 10:15,173.22,0,0,173.22,4/14/21 12:10,4/14/21 12:10,4/14/21 13:54,56443
708047,Water Main Repair Break,4/6/21 10:15,171.66,0,0,171.66,4/14/21 12:10,4/14/21 12:10,4/14/21 13:54,149306
708047,Water Main Repair Break,4/6/21 10:15,200.34,0,0,200.34,4/14/21 12:10,4/14/21 12:10,4/14/21 13:54,1032
708047,Water Main Repair Break,4/6/21 10:15,200.34,0,0,200.34,4/14/21 12:10,4/14/21 12:10,4/14/21 13:54,90832
708047,Water Main Repair Break,4/6/21 10:15,167.82,0,0,167.82,4/14/21 12:10,4/14/21 12:10,4/14/21 13:54,149283
708048,Water Main Repair Break,4/6/21 10:17,115.48,0,0,115.48,4/8/21 17:28,4/8/21 17:28,4/9/21 17:29,56443
708048,Water Main Repair Break,4/6/21 10:17,124.16,0,0,124.16,4/8/21 17:28,4/8/21 17:28,4/9/21 17:29,90777
708048,Water Main Repair Break,4/6/21 10:17,133.56,0,0,133.56,4/8/21 17:28,4/8/21 17:28,4/9/21 17:29,90832
708048,Water Main Repair Break,4/6/21 10:17,114.44,0,0,114.44,4/8/21 17:28,4/8/21 17:28,4/9/21 17:29,149306
708048,Water Main Repair Break,4/6/21 10:17,92.32,0,0,92.32,4/8/21 17:28,4/8/21 17:28,4/9/21 17:29,149675
709118,Water Main Repair Break,4/9/21 11:34,16.695,0,0,16.695,4/9/21 14:10,4/9/21 14:10,4/9/21 14:11,17
709118,Water Main Repair Break,4/9/21 11:34,62.08,0,0,62.08,4/9/21 14:10,4/9/21 14:10,4/9/21 14:11,19
709118,Water Main Repair Break,4/9/21 11:34,66.78,0,0,66.78,4/9/21 14:10,4/9/21 14:10,4/9/21 14:11,7359
709118,Water Main Repair Break,4/9/21 11:34,48.36,0,0,48.36,4/9/21 14:10,4/9/21 14:10,4/9/21 14:11,149607
709118,Water Main Repair Break,4/9/21 11:34,43.96,0,0,43.96,4/9/21 14:10,4/9/21 14:10,4/9/21 14:11,149764
709118,Water Main Repair Break,4/9/21 11:34,0,150.255,0,150.255,4/9/21 17:03,4/9/21 17:03,4/9/21 17:13,17
709118,Water Main Repair Break,4/9/21 11:34,0,108.81,0,108.81,4/9/21 17:03,4/9/21 17:03,4/9/21 17:13,149607
709118,Water Main Repair Break,4/9/21 11:34,0,150.255,0,150.255,4/9/21 17:03,4/9/21 17:03,4/9/21 17:13,7359
709118,Water Main Repair Break,4/9/21 11:34,0,98.91,0,98.91,4/9/21 17:03,4/9/21 17:03,4/9/21 17:13,149764
709118,Water Main Repair Break,4/9/21 11:34,0,162.96,0,162.96,4/9/21 17:03,4/9/21 17:03,4/12/21 6:05,19
709118,Water Main Repair Break,4/9/21 11:34,66.78,0,0,66.78,4/9/21 6:24,4/9/21 6:24,4/12/21 6:25,7357
709571,Water Main Repair Break,4/14/21 8:21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
713293,Water Main Repair Break,5/6/21 18:50,0,0,100.17,100.17,5/6/21 19:16,5/6/21 19:16,5/6/21 19:18,17
713293,Water Main Repair Break,5/6/21 18:50,0,0,93.12,93.12,5/6/21 19:16,5/6/21 19:16,5/6/21 19:18,19
713293,Water Main Repair Break,5/6/21 18:50,0,0,83.91,83.91,5/6/21 19:16,5/6/21 19:16,5/6/21 19:18,149283
713293,Water Main Repair Break,5/6/21 18:50,0,0,69.24,69.24,5/6/21 19:16,5/6/21 19:16,5/6/21 19:18,149675
713293,Water Main Repair Break,5/6/21 18:50,0,0,86.61,86.61,5/6/21 19:16,5/6/21 19:16,5/6/21 19:18,56455
713293,Water Main Repair Break,5/6/21 18:50,0,0,83.91,83.91,5/6/21 19:16,5/6/21 19:16,5/6/21 19:18,149240
713293,Water Main Repair Break,5/6/21 18:50,0,425.7225,0,425.7225,5/6/21 2:11,5/6/21 2:11,5/7/21 3:03,17
713293,Water Main Repair Break,5/6/21 18:50,0,442.32,0,442.32,5/6/21 2:11,5/6/21 2:11,5/7/21 3:03,19
713293,Water Main Repair Break,5/6/21 18:50,0,325.15125,0,325.15125,5/6/21 2:11,5/6/21 2:11,5/7/21 3:03,149283
713293,Water Main Repair Break,5/6/21 18:50,0,356.6175,0,356.6175,5/6/21 2:11,5/6/21 2:11,5/7/21 3:03,149240
713293,Water Main Repair Break,5/6/21 18:50,0,0,0,294.27,5/6/21 2:11,5/6/21 2:11,5/7/21 3:03,149675
713293,Water Main Repair Break,5/6/21 18:50,0,0,0,368.0925,5/6/21 2:11,5/6/21 2:11,5/7/21 3:03,56455
713520,Water Main Repair Break,5/9/21 23:28,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
713735,Water Main Repair Break,5/11/21 6:04,223.76,0,0,223.76,5/11/21 13:14,5/11/21 13:14,5/11/21 13:51,149240
713735,Water Main Repair Break,5/11/21 6:04,267.12,0,0,267.12,5/11/21 13:14,5/11/21 13:14,5/11/21 13:51,88770
713735,Water Main Repair Break,5/11/21 6:04,228.88,0,0,228.88,5/11/21 13:14,5/11/21 13:14,5/11/21 13:51,149306
713735,Water Main Repair Break,5/11/21 6:04,248.32,0,0,248.32,5/11/21 13:14,5/11/21 13:14,5/11/21 13:51,90777
713735,Water Main Repair Break,5/11/21 6:04,153.835,0,0,153.835,5/11/21 14:10,5/11/21 14:10,5/11/21 14:11,149283
720423,Water Main Repair Break,5/28/21 16:19,33.39,0,0,33.39,5/28/21 19:06,5/28/21 19:06,5/28/21 19:09,17
720423,Water Main Repair Break,5/28/21 16:19,46.56,0,0,46.56,5/28/21 19:06,5/28/21 19:06,5/28/21 19:09,19
720423,Water Main Repair Break,5/28/21 16:19,25.4,0,0,25.4,5/28/21 19:06,5/28/21 19:06,5/28/21 19:09,149607
720423,Water Main Repair Break,5/28/21 16:19,32.97,0,0,32.97,5/28/21 19:06,5/28/21 19:06,5/28/21 19:09,149764
720423,Water Main Repair Break,5/28/21 16:19,21.98,0,0,21.98,5/28/21 19:06,5/28/21 19:06,5/28/21 19:09,149802
720423,Water Main Repair Break,5/28/21 16:19,0,275.4675,0,275.4675,5/28/21 19:06,5/28/21 19:06,5/29/21 20:28,17
720423,Water Main Repair Break,5/28/21 16:19,0,256.08,0,256.08,5/28/21 19:06,5/28/21 19:06,5/29/21 20:28,19
720423,Water Main Repair Break,5/28/21 16:19,0,209.55,0,209.55,5/28/21 19:06,5/28/21 19:06,5/29/21 20:28,149607
720423,Water Main Repair Break,5/28/21 16:19,0,181.335,0,181.335,5/28/21 19:06,5/28/21 19:06,5/29/21 20:28,149764
720423,Water Main Repair Break,5/28/21 16:19,0,181.335,0,181.335,5/28/21 19:06,5/28/21 19:06,5/29/21 20:28,149802
720423,Water Main Repair Break,5/28/21 16:19,0,199.485,0,199.485,5/28/21 19:06,5/28/21 19:06,5/29/21 20:29,149675
721093,Water Main Repair Break,6/2/21 9:27,0,43.305,0,43.305,6/2/21 6:25,6/2/21 6:25,6/3/21 6:34,56443
721093,Water Main Repair Break,6/2/21 9:27,0,41.955,0,41.955,6/2/21 6:25,6/2/21 6:25,6/3/21 6:34,149240
721093,Water Main Repair Break,6/2/21 9:27,0,36.27,0,36.27,6/2/21 6:25,6/2/21 6:25,6/3/21 6:34,149675
721093,Water Main Repair Break,6/2/21 9:27,0,50.085,0,50.085,6/2/21 6:25,6/2/21 6:25,6/3/21 6:34,90832
722219,Water Main Repair Break,6/7/21 6:22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
722984,Water Main Repair Break,6/9/21 8:34,0,0,86.61,86.61,7/7/21 15:18,7/7/21 15:18,7/7/21 15:19,56443
722984,Water Main Repair Break,6/9/21 8:34,0,0,83.91,83.91,7/7/21 15:18,7/7/21 15:18,7/7/21 15:19,149283
722984,Water Main Repair Break,6/9/21 8:34,0,0,65.94,65.94,7/7/21 15:18,7/7/21 15:18,7/7/21 15:19,149764
722984,Water Main Repair Break,6/9/21 8:34,0,0,93.12,93.12,7/7/21 15:18,7/7/21 15:18,7/7/21 15:19,19
722984,Water Main Repair Break,6/9/21 8:34,0,0,100.17,100.17,7/7/21 15:18,7/7/21 15:18,7/7/21 15:19,17
722984,Water Main Repair Break,6/9/21 8:34,0,125.865,0,125.865,7/7/21 17:38,7/7/21 17:38,7/7/21 18:41,149283
722984,Water Main Repair Break,6/9/21 8:34,0,162.96,0,162.96,7/7/21 17:38,7/7/21 17:38,7/7/21 18:41,19
722984,Water Main Repair Break,6/9/21 8:34,0,107.1525,0,107.1525,7/7/21 17:38,7/7/21 17:38,7/7/21 18:41,149764
722984,Water Main Repair Break,6/9/21 8:34,0,162.77625,0,162.77625,7/7/21 17:38,7/7/21 17:38,7/7/21 18:41,17
722984,Water Main Repair Break,6/9/21 8:34,0,43.305,0,43.305,7/7/21 17:38,7/7/21 17:38,7/8/21 9:08,56443
722984,Water Main Repair Break,6/9/21 8:34,0,0,0,108.2625,7/7/21 9:08,7/7/21 9:08,7/8/21 9:09,56443
724102,Water Main Repair Break,6/11/21 22:48,0,0,100.17,100.17,6/11/21 22:50,6/11/21 22:50,6/11/21 22:51,17
724102,Water Main Repair Break,6/11/21 22:48,0,0,93.12,93.12,6/11/21 22:50,6/11/21 22:50,6/11/21 22:51,19
724102,Water Main Repair Break,6/11/21 22:48,0,0,76.2,76.2,6/11/21 22:50,6/11/21 22:50,6/11/21 22:51,149607
724102,Water Main Repair Break,6/11/21 22:48,0,0,83.91,83.91,6/11/21 22:50,6/11/21 22:50,6/11/21 22:51,149283
724102,Water Main Repair Break,6/11/21 22:48,0,0,72.54,72.54,6/11/21 22:50,6/11/21 22:50,6/11/21 22:51,149675
724102,Water Main Repair Break,6/11/21 22:48,0,250.425,0,250.425,6/11/21 22:50,6/11/21 22:50,6/11/21 23:10,17
724102,Water Main Repair Break,6/11/21 22:48,0,232.8,0,232.8,6/11/21 22:50,6/11/21 22:50,6/11/21 23:10,19
724102,Water Main Repair Break,6/11/21 22:48,0,199.28625,0,199.28625,6/11/21 22:50,6/11/21 22:50,6/11/21 23:10,149283
724102,Water Main Repair Break,6/11/21 22:48,0,161.925,0,161.925,6/11/21 22:50,6/11/21 22:50,6/11/21 23:11,149607
724102,Water Main Repair Break,6/11/21 22:48,0,163.215,0,163.215,6/11/21 22:50,6/11/21 22:50,6/11/21 23:11,149675
724104,Water Main Repair Break,6/11/21 23:26,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
726612,Water Main Repair Break,6/21/21 8:29,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
729034,Water Main Repair Break,6/23/21 1:28,0,0,97.74,97.74,6/23/21 1:30,6/23/21 1:30,6/23/21 1:31,134000
729034,Water Main Repair Break,6/23/21 1:28,0,0,93.12,93.12,6/23/21 1:30,6/23/21 1:30,6/23/21 1:31,136012
729034,Water Main Repair Break,6/23/21 1:28,0,0,100.17,100.17,6/23/21 1:30,6/23/21 1:30,6/23/21 1:31,17
729034,Water Main Repair Break,6/23/21 1:28,0,0,76.2,76.2,6/23/21 1:30,6/23/21 1:30,6/23/21 1:31,149607
729034,Water Main Repair Break,6/23/21 1:28,0,0,86.61,86.61,6/23/21 1:30,6/23/21 1:30,6/23/21 1:31,56455
729034,Water Main Repair Break,6/23/21 1:28,0,195.48,0,195.48,6/23/21 1:30,6/23/21 1:30,6/23/21 1:33,134000
729034,Water Main Repair Break,6/23/21 1:28,0,186.24,0,186.24,6/23/21 1:30,6/23/21 1:30,6/23/21 1:33,136012
729034,Water Main Repair Break,6/23/21 1:28,0,187.81875,0,187.81875,6/23/21 1:30,6/23/21 1:30,6/23/21 1:33,17
729034,Water Main Repair Break,6/23/21 1:28,0,133.35,0,133.35,6/23/21 1:30,6/23/21 1:30,6/23/21 1:33,149607
729034,Water Main Repair Break,6/23/21 1:28,0,151.5675,0,151.5675,6/23/21 1:30,6/23/21 1:30,6/23/21 1:33,56455
729036,Water Main Repair Break,6/23/21 1:37,0,122.175,0,122.175,6/23/21 6:55,6/23/21 6:55,6/23/21 6:59,134000
729036,Water Main Repair Break,6/23/21 1:37,0,194.8725,0,194.8725,6/23/21 6:55,6/23/21 6:55,6/23/21 6:59,56455
729036,Water Main Repair Break,6/23/21 1:37,0,225.3825,0,225.3825,6/23/21 6:55,6/23/21 6:55,6/23/21 6:59,17
729036,Water Main Repair Break,6/23/21 1:37,0,209.52,0,209.52,6/23/21 6:55,6/23/21 6:55,6/23/21 6:59,136012
729036,Water Main Repair Break,6/23/21 1:37,0,171.45,0,171.45,6/23/21 6:55,6/23/21 6:55,6/23/21 6:59,149607
729063,Water Main Repair Break,6/23/21 7:26,0,0,86.61,86.61,6/22/21 3:26,6/22/21 3:26,6/23/21 7:30,56443
729063,Water Main Repair Break,6/23/21 7:26,0,0,100.17,100.17,6/22/21 3:26,6/22/21 3:26,6/23/21 7:30,90832
729063,Water Main Repair Break,6/23/21 7:26,0,0,93.12,93.12,6/22/21 3:26,6/22/21 3:26,6/23/21 7:30,19
729063,Water Main Repair Break,6/23/21 7:26,0,0,88.59,88.59,6/22/21 3:26,6/22/21 3:26,6/23/21 7:30,149008
729063,Water Main Repair Break,6/23/21 7:26,0,112.69125,0,112.69125,6/22/21 3:26,6/22/21 3:26,6/23/21 7:31,90832
729063,Water Main Repair Break,6/23/21 7:26,0,128.04,0,128.04,6/22/21 3:26,6/22/21 3:26,6/23/21 7:31,19
729063,Water Main Repair Break,6/23/21 7:26,0,99.66375,0,99.66375,6/22/21 3:26,6/22/21 3:26,6/23/21 7:31,149008
729063,Water Main Repair Break,6/23/21 7:26,0,82.425,0,82.425,6/22/21 3:26,6/22/21 3:26,6/23/21 7:31,149764
729063,Water Main Repair Break,6/23/21 7:26,230.96,0,0,230.96,6/22/21 3:26,6/22/21 3:26,6/23/21 7:38,56443
729063,Water Main Repair Break,6/23/21 7:26,267.12,0,0,267.12,6/22/21 3:26,6/22/21 3:26,6/23/21 7:38,90832
729063,Water Main Repair Break,6/23/21 7:26,248.32,0,0,248.32,6/22/21 3:26,6/22/21 3:26,6/23/21 7:38,19
729063,Water Main Repair Break,6/23/21 7:26,236.24,0,0,236.24,6/22/21 3:26,6/22/21 3:26,6/23/21 7:38,149008
729063,Water Main Repair Break,6/23/21 7:26,175.84,0,0,175.84,6/22/21 3:26,6/22/21 3:26,6/23/21 7:38,149764
729063,Water Main Repair Break,6/23/21 7:26,193.44,0,0,193.44,6/22/21 3:26,6/22/21 3:26,6/23/21 7:38,149675
729063,Water Main Repair Break,6/23/21 7:26,248.32,0,0,248.32,6/22/21 3:26,6/22/21 3:26,6/23/21 7:38,90777
729063,Water Main Repair Break,6/23/21 7:26,267.12,0,0,267.12,6/22/21 3:26,6/22/21 3:26,6/23/21 7:38,1032
729063,Water Main Repair Break,6/23/21 7:26,223.76,0,0,223.76,6/22/21 3:26,6/22/21 3:26,6/23/21 7:38,149283
729063,Water Main Repair Break,6/23/21 7:26,228.88,0,0,228.88,6/22/21 3:26,6/22/21 3:26,6/23/21 7:38,149306
729063,Water Main Repair Break,6/23/21 7:26,267.12,0,0,267.12,6/22/21 3:26,6/22/21 3:26,6/23/21 7:38,88770
729063,Water Main Repair Break,6/23/21 7:26,223.76,0,0,223.76,6/22/21 3:26,6/22/21 3:26,6/23/21 7:38,149240
729063,Water Main Repair Break,6/23/21 7:26,0,140.74125,0,140.74125,6/22/21 3:26,6/22/21 3:26,6/23/21 7:38,56443
729063,Water Main Repair Break,6/23/21 7:26,0,162.77625,0,162.77625,6/22/21 3:26,6/22/21 3:26,6/23/21 7:38,90832
729063,Water Main Repair Break,6/23/21 7:26,0,151.32,0,151.32,6/22/21 3:26,6/22/21 3:26,6/23/21 7:38,19
729063,Water Main Repair Break,6/23/21 7:26,0,143.95875,0,143.95875,6/22/21 3:26,6/22/21 3:26,6/23/21 7:38,149008
729063,Water Main Repair Break,6/23/21 7:26,0,107.1525,0,107.1525,6/22/21 3:26,6/22/21 3:26,6/23/21 7:38,149764
729063,Water Main Repair Break,6/23/21 7:26,0,117.8775,0,117.8775,6/22/21 3:26,6/22/21 3:26,6/23/21 7:38,149675
729063,Water Main Repair Break,6/23/21 7:26,0,151.32,0,151.32,6/22/21 3:26,6/22/21 3:26,6/23/21 7:38,90777
729063,Water Main Repair Break,6/23/21 7:26,0,162.77625,0,162.77625,6/22/21 3:26,6/22/21 3:26,6/23/21 7:38,1032
729063,Water Main Repair Break,6/23/21 7:26,0,136.35375,0,136.35375,6/22/21 3:26,6/22/21 3:26,6/23/21 7:38,149283
729063,Water Main Repair Break,6/23/21 7:26,0,139.47375,0,139.47375,6/22/21 3:26,6/22/21 3:26,6/23/21 7:38,149306
729063,Water Main Repair Break,6/23/21 7:26,0,162.77625,0,162.77625,6/22/21 3:26,6/22/21 3:26,6/23/21 7:38,88770
729063,Water Main Repair Break,6/23/21 7:26,0,136.35375,0,136.35375,6/22/21 3:26,6/22/21 3:26,6/23/21 7:38,149240
729063,Water Main Repair Break,6/23/21 7:26,0,0,74.31,74.31,6/22/21 16:27,6/22/21 16:27,6/23/21 16:28,149587
729063,Water Main Repair Break,6/23/21 7:26,0,315.8175,0,315.8175,6/22/21 16:27,6/22/21 16:27,6/23/21 16:28,149587
729063,Water Main Repair Break,6/23/21 7:26,0,64.9575,0,64.9575,6/23/21 16:27,6/23/21 16:27,6/23/21 16:29,56455
729063,Water Main Repair Break,6/23/21 7:26,0,122.175,0,122.175,6/23/21 16:27,6/23/21 16:27,6/23/21 16:30,134000
729063,Water Main Repair Break,6/23/21 7:26,0,0,93.12,93.12,6/23/21 16:27,6/23/21 16:27,6/23/21 16:33,90777
729063,Water Main Repair Break,6/23/21 7:26,0,0,86.61,86.61,6/23/21 16:27,6/23/21 16:27,6/23/21 16:33,56443
729063,Water Main Repair Break,6/23/21 7:26,0,0,85.83,85.83,6/23/21 16:27,6/23/21 16:27,6/23/21 16:33,149306
729063,Water Main Repair Break,6/23/21 7:26,0,0,93.12,93.12,6/23/21 16:27,6/23/21 16:27,6/23/21 16:33,19
729063,Water Main Repair Break,6/23/21 7:26,0,0,100.17,100.17,6/23/21 16:27,6/23/21 16:27,6/23/21 16:33,90832
729063,Water Main Repair Break,6/23/21 7:26,0,0,83.91,83.91,6/23/21 16:27,6/23/21 16:27,6/23/21 16:33,149283
729063,Water Main Repair Break,6/23/21 7:26,0,0,88.59,88.59,6/23/21 16:27,6/23/21 16:27,6/23/21 16:33,149008
729063,Water Main Repair Break,6/23/21 7:26,0,0,0,209.52,6/23/21 16:27,6/23/21 16:27,6/23/21 16:34,90777
729063,Water Main Repair Break,6/23/21 7:26,0,0,0,194.8725,6/23/21 16:27,6/23/21 16:27,6/23/21 16:34,56443
729063,Water Main Repair Break,6/23/21 7:26,0,193.1175,0,193.1175,6/23/21 16:27,6/23/21 16:27,6/23/21 16:34,149306
729063,Water Main Repair Break,6/23/21 7:26,0,209.52,0,209.52,6/23/21 16:27,6/23/21 16:27,6/23/21 16:34,19
729063,Water Main Repair Break,6/23/21 7:26,0,225.3825,0,225.3825,6/23/21 16:27,6/23/21 16:27,6/23/21 16:34,90832
729063,Water Main Repair Break,6/23/21 7:26,0,188.7975,0,188.7975,6/23/21 16:27,6/23/21 16:27,6/23/21 16:34,149283
729063,Water Main Repair Break,6/23/21 7:26,0,199.3275,0,199.3275,6/23/21 16:27,6/23/21 16:27,6/23/21 16:34,149008
