ENABLED,FACILITYID,LOCATION,INSTALLDAT,SUBTYPE,MATERIAL,LENGTH,DIAMETER,STATUS,PressureSy
1,00-53444,Bemidji Dr,12/4/1996,1,DI,11,6,IS,WH
1,00-53460,,,1,DI,5,8,IS,GRA
1,00-53474,,1/1/1900,1,CI,2,8,IS,GRA
1,00-53476,,18860101,1,CI,9,8,IS,GRA
1,00-53479,,18860101,1,CI,11,8,IS,GRA
1,00-53488,2775 Newport Rd,3/12/1995,1,DI,93,8,IS,WNPRZ
1,00-53489,2775 Newport Rd,3/12/1995,1,DI,89,8,IS,WNPRZ
1,00-53491,2775 Newport Rd,3/12/1995,1,DI,98,8,IS,WNPRZ
1,00-53492,2775 Newport Rd,3/12/1995,1,DI,174,8,IS,WNPRZ
1,00-53493,,3/12/1995,1,DI,5,6,IS,WNPRZ
1,00-53500,,18900101,1,CI,285,6,IS,GRA
1,00-53501,,18900101,1,CI,153,6,IS,GRA
1,00-53503,Carhart Ave,11/21/2005,1,PVC,13,8,IS,SHE
1,00-53504,Carhart Ave,11/21/2005,1,PVC,628,8,IS,SHE
1,00-53513,Crestland Dr.,11/21/2005,1,PVC,472,8,IS,SHE
1,00-53532,AA Assembly of God,11/18/2005,1,DI,10,8,IS,GED
1,00-53540,,,1,DI,6,6,IS,SHE
1,00-53577,Brockman Blvd,1/1/1940,1,CI,240,12,IS,SHE
1,00-53644,,11/21/2005,1,PVC,20,8,AB,SHE
1,00-53645,Carhart Ave,11/21/2005,1,PVC,3,8,IS,SHE
1,00-53646,Carhart Ave,11/21/2005,1,PVC,57,8,IS,SHE
1,00-53743,,,1,DI,16,6,IS,SHE
1,00-53751,,1/1/1940,1,CI,36,4,IS,SHE
1,00-53770,S Forest Ave,1/1/1903,1,CI,134,6,IS,GRA
1,00-53792,,,1,DI,389,12,IS,GED
1,00-53822,,,1,DI,281,12,IS,GED
1,00-53823,,,1,DI,147,12,IS,GED
1,00-53953,Green Road,10/4/2005,1,DI,4,8,IS,NEH
1,00-53954,Green Road,10/4/2005,1,DI,2,8,IS,NEH
1,00-53955,Green Road,10/4/2005,1,DI,3,8,IS,NEH
1,00-53552,Parkwood Ave,1/1/1940,1,CI,39,6,IS,SHE
1,00-53575,,1/1/1940,1,CI,27,6,IS,SHE
1,00-53607,,1/1/1940,1,CI,2,6,IS,SHE
1,00-53611,,1/1/1940,1,CI,2,8,IS,SHE
1,00-53715,,11/12/1974,1,DI,215,12,IS,SHE
1,00-53733,,11/12/1974,1,DI,5,12,IS,SHE
1,00-53735,,11/12/1974,1,DI,9,12,IS,SHE
1,00-53737,,11/12/1974,1,DI,5,12,IS,SHE
1,00-53738,,11/12/1974,1,DI,85,12,IS,SHE
1,00-53909,,,1,DI,41,12,IS,GRA
1,00-53975,Allen School,3/21/2006,1,DI,12,6,IS,SHE
1,00-53976,Allen School,3/21/2006,1,DI,5,6,IS,SHE
1,00-54005,,,1,PVC,1,8,IS,SHE
1,00-54111,,,1,DI,4,6,AB,NEH
1,00-54113,Broadway St.,12/15/1972,1,DI,30,12,IS,NEH
1,00-54114,Broadway St.,12/15/1972,1,DI,26,12,IS,NEH
1,00-054115,Broadway St.,11/8/2005,3,DI,15,6,IS,NEH
1,00-54206,SUMMIT AT BEAKES,4/11/2006,1,DI,10,8,IS,GRA
1,00-54207,E Summit St,1/1/1900,1,CI,40,8,IS,GRA
1,00-54208,,1/1/1900,1,CI,12,8,IS,GRA
1,00-54215,,,1,PVC,4,16,IS,GED
1,00-54261,W Stadium Blvd,6/3/2005,1,DI,6,8,IS,WH
1,00-54262,W Stadium Blvd,6/3/2005,1,DI,3,8,IS,WH
1,00-54263,W Stadium Blvd,6/3/2005,3,DI,5,6,IS,WH
1,00-54489,,1/1/1950,1,CI,254,12,IS,WH
1,00-54490,W Stadium Blvd,6/3/2005,1,DI,7,8,IS,WH
1,00-54494,W Stadium Blvd,6/3/2005,1,DI,240,12,IS,WH
1,00-54495,W Stadium Blvd,6/3/2005,1,DI,26,12,IS,WH
1,00-54511,,,1,DI,177,12,AB,WH
1,00-54003,Beal Ave,1/1/1950,1,CI,121,12,IS,NEH
1,00-54004,Beal Ave,1/1/1950,1,CI,41,12,IS,NEH
1,00-54008,Belmar Pl,1/1/1920,1,CI,438,6,IS,WH
1,00-54010,Belmar Pl,9/26/2006,1,DI,8,6,IS,WH
1,00-54011,Belmar Pl,1/1/1920,1,CI,171,6,IS,WH
1,00-54039,,18960101,1,CI,46,6,IS,GRA
1,00-54041,,4/6/1987,3,DI,200,8,AB,NEH
1,00-54043,,4/6/1987,3,DI,46,8,AB,NEH
1,00-54046,,4/6/1987,3,DI,6,8,AB,NEH
1,00-54047,,4/6/1987,3,DI,3,8,AB,NEH
1,00-54048,,4/6/1987,3,DI,7,8,AB,NEH
1,00-54049,,4/6/1987,3,DI,200,8,AB,NEH
1,00-54050,,4/6/1987,3,DI,7,8,AB,NEH
1,00-54075,,,3,DI,2,8,IS,NEH
1,00-54076,,,3,DI,13,8,IS,NEH
1,00-54077,,,3,DI,57,8,AB,NEH
1,00-54078,,,3,DI,6,8,AB,NEH
1,00-54079,,,3,DI,5,8,AB,NEH
1,00-54080,,,3,DI,5,8,AB,NEH
1,00-54081,,,3,DI,5,8,AB,NEH
1,00-54082,,,3,DI,5,4,AB,NEH
1,00-54083,,,3,DI,29,4,AB,NEH
1,00-54086,,,3,DI,5,-1,AB,NEH
1,00-54087,,,3,DI,6,-1,AB,NEH
1,00-54089,,,3,DI,4,-1,AB,NEH
1,00-54091,,,3,DI,6,-1,AB,NEH
1,00-54093,,,3,DI,6,-1,AB,NEH
1,00-54095,,,3,DI,9,-1,AB,NEH
1,00-54097,,,3,DI,7,-1,AB,NEH
1,00-54098,,,3,DI,7,-1,AB,NEH
1,00-54099,,,3,DI,7,-1,AB,NEH
1,00-54101,,,3,DI,9,-1,AB,NEH
1,00-54102,,,3,DI,7,6,AB,NEH
1,00-54103,,,3,DI,6,-1,AB,NEH
1,00-54104,,,3,DI,144,6,AB,NEH
1,00-54105,,,3,DI,13,6,AB,NEH
1,00-54106,,,3,DI,178,8,AB,NEH
1,00-54107,,,3,DI,4,8,AB,NEH
1,00-54108,,,3,DI,22,8,AB,NEH
1,00-54109,,,3,DI,52,8,AB,NEH
1,00-54110,,,3,DI,14,8,AB,NEH
1,00-54122,E Ann St,1/1/1900,1,CI,351,6,IS,GED
1,00-54123,E Ann St,1/1/1900,1,CI,107,6,IS,GED
1,00-54124,Wall St,4/1/1983,1,DI,14,12,IS,NEHWPRZ
1,00-54125,Wall St,4/1/1983,1,DI,130,12,IS,NEHWPRZ
1,00-54134,Depot St.,1/1/1990,1,DI,25,6,IS,GRA
1,00-54135,Depot St.,1/1/1990,3,DI,14,6,IS,GRA
1,00-54175,"N DIVISION, DETROIT ST AND HIGH STREET INTERSECTION",4/11/2006,1,DI,0,8,IS,GRA
1,00-54325,W Stadium Blvd,6/3/2005,1,DI,47,8,IS,WH
1,00-54358,W Stadium Blvd,6/3/2005,1,DI,401,12,IS,WH
1,00-54364,W Stadium Blvd,6/3/2005,1,DI,23,12,IS,WH
1,00-54377,W Stadium Blvd,6/3/2005,1,DI,102,12,IS,WH
1,00-54378,W Stadium Blvd,6/3/2005,1,DI,10,12,IS,WH
1,00-54379,W Stadium Blvd,6/3/2005,1,DI,10,12,IS,WH
1,00-54380,W Stadium Blvd,6/3/2005,1,DI,44,12,IS,WH
1,00-54391,W Stadium Blvd,6/3/2005,1,DI,14,12,IS,WH
1,00-54403,W Stadium Blvd,6/3/2005,1,DI,311,12,IS,WH
1,00-54433,W Stadium Blvd,6/3/2005,1,DI,38,12,IS,WH
1,00-54434,W Stadium Blvd,6/3/2005,1,DI,9,12,IS,WH
1,00-23095,,1/1/1970,1,DI,63,12,IS,GED
1,00-54518,Birch Hollow Dr,1/1/1967,1,DI,159,6,IS,SHE
1,00-54532,,1/1/1950,1,CI,0,6,IS,WH
1,00-54574,,7/17/1979,1,DI,6,8,IS,SHE
1,00-54578,,7/17/1979,1,DI,4,8,IS,SHE
1,00-54579,,7/17/1979,1,DI,148,8,IS,SHE
1,00-54592,Huron High School,7/27/2006,1,DI,72,8,IS,GED
1,00-54595,,1/1/1960,1,DI,183,6,IS,GED
1,00-54596,,1/1/1950,1,CI,299,6,IS,GED
1,00-54598,Machester Rd/Sheridan Dr,12/2/1961,2,CI,94,16,IS,GED
1,00-54599,Machester Rd/Sheridan Dr,12/2/1961,2,CI,19,16,IS,GED
